age,gender,country,education_level,has_bank_account,mobile_money_user,loan_access,monthly_income
31,Male,Tanzania,Secondary,0,1.0,0.0,710.62
22,Male,Rwanda,Secondary,1,1.0,0.0,687.17
50,Male,Burundi,Tertiary,1,0.0,0.0,329.73
67,Male,Rwanda,Secondary,0,0.0,0.0,353.3
65,Female,Rwanda,Secondary,no,,0.0,299.34
58,Female,Tanzania,Secondary,no,0.0,0.0,884.28
36,Male,Kenya,Tertiary,1,0.0,0.0,713.07
39,Female,Kenya,Primary,no,1.0,0.0,706.22
22,Female,Rwanda,None,0,1.0,0.0,290.45
19,Male,Burundi,,0,1.0,0.0,649.36
47,Male,Uganda,,1,0.0,0.0,1051.72
64,Male,Tanzania,Tertiary,1,0.0,0.0,456.36
56,Female,Uganda,Primary,0,0.0,1.0,613.84
21,Male,Uganda,Secondary,0,1.0,1.0,254.55
50,Male,Burundi,Secondary,1,1.0,0.0,132.32
30,Male,Burundi,Primary,1,1.0,,435.57
37,Female,Kenya,Tertiary,0,1.0,0.0,539.41
24,Female,Tanzania,Tertiary,0,0.0,0.0,464.7
32,Male,Kenya,Secondary,0,1.0,,472.08
40,Male,Burundi,Tertiary,no,0.0,0.0,566.98
31,Female,Burundi,Secondary,1,1.0,1.0,244.79
40,Female,Tanzania,Primary,0,1.0,0.0,483.89
36,Female,Tanzania,Primary,1,0.0,0.0,767.87
46,,Rwanda,Secondary,0,1.0,1.0,501.26
37,Male,Rwanda,,0,0.0,1.0,346.43
46,Male,Uganda,None,1,0.0,0.0,389.46
41,Female,Tanzania,Secondary,1,1.0,0.0,570.31
35,Male,Tanzania,Secondary,1,0.0,0.0,166.65
27,Male,Kenya,Tertiary,no,0.0,0.0,242.32
58,Male,Kenya,Tertiary,0,0.0,0.0,323.29
25,Male,Rwanda,Primary,no,1.0,0.0,507.46
43,Male,Uganda,Primary,0,0.0,0.0,319.33
46,Female,Burundi,Primary,no,1.0,0.0,663.07
27,Male,Rwanda,Tertiary,1,1.0,0.0,250.69
34,Male,Kenya,Primary,0,0.0,0.0,842.03
19,Male,Burundi,None,yes,1.0,0.0,500.61
23,Female,Uganda,None,1,1.0,0.0,667.38
22,Female,Kenya,Secondary,1,0.0,0.0,574.39
45,Male,Rwanda,Secondary,no,0.0,1.0,805.02
58,Male,Rwanda,Primary,0,0.0,0.0,546.46
22,Female,Uganda,Primary,1,0.0,0.0,730.58
35,Male,Rwanda,Primary,0,1.0,0.0,623.56
43,,Uganda,Secondary,no,0.0,0.0,550.51
37,Female,Tanzania,Secondary,1,1.0,0.0,588.37
58,Male,Kenya,Secondary,0,0.0,0.0,586.65
66,Female,Tanzania,Secondary,1,0.0,,552.71
44,Male,Tanzania,Primary,1,0.0,0.0,414.37
66,Male,Rwanda,Tertiary,0,0.0,0.0,519.08
29,Male,Burundi,Primary,1,1.0,0.0,395.06
24,Female,Rwanda,Secondary,0,1.0,1.0,603.26
20,Male,Kenya,Secondary,1,0.0,1.0,781.53
27,Male,Rwanda,Primary,yes,1.0,0.0,551.69
51,Male,Kenya,Secondary,1,1.0,0.0,684.27
42,Female,Burundi,Secondary,0,0.0,0.0,400.39
52,Male,Burundi,Tertiary,1,0.0,0.0,784.47
33,Male,Burundi,Primary,0,1.0,0.0,444.78
19,Female,Kenya,Primary,yes,1.0,0.0,654.2
41,Female,Burundi,Tertiary,0,0.0,0.0,346.57
27,Female,Tanzania,Tertiary,1,0.0,1.0,387.07
55,Male,Rwanda,Secondary,0,0.0,0.0,79.27
39,Female,Rwanda,Secondary,0,0.0,0.0,665.74
43,Male,Kenya,Tertiary,1,1.0,0.0,482.3
60,Male,Uganda,Primary,1,0.0,0.0,684.59
56,Female,Uganda,Secondary,nan,0.0,0.0,0.0
44,Female,Rwanda,Primary,1,0.0,1.0,526.54
46,Female,Uganda,Secondary,0,0.0,0.0,250.57
64,Female,Uganda,Primary,1,0.0,0.0,569.89
55,Female,Uganda,Secondary,1,0.0,0.0,555.13
37,Male,Kenya,Primary,1,1.0,0.0,381.76
44,Female,Tanzania,Secondary,0,1.0,0.0,512.18
58,Male,Burundi,Primary,0,1.0,0.0,578.8
37,Female,Kenya,Secondary,0,0.0,0.0,363.7
61,Male,Tanzania,Tertiary,yes,1.0,1.0,388.97
36,Male,Burundi,Secondary,0,0.0,0.0,528.39
37,Female,Burundi,Tertiary,1,0.0,0.0,576.95
52,Male,Kenya,Secondary,1,1.0,0.0,660.55
64,Female,Rwanda,Primary,1,1.0,0.0,402.36
19,Female,Kenya,Primary,0,0.0,0.0,242.64
47,Male,Burundi,Primary,nan,0.0,1.0,529.44
51,Female,Uganda,Secondary,0,1.0,0.0,237.89
39,Female,Uganda,Tertiary,0,1.0,0.0,572.2
20,Female,Rwanda,Secondary,0,0.0,0.0,552.94
23,Female,Kenya,None,yes,0.0,0.0,215.19
32,Male,Burundi,Primary,0,0.0,0.0,181.75
44,Male,Uganda,Secondary,0,1.0,1.0,475.0
27,Male,Tanzania,Primary,1,1.0,0.0,191.14
26,Male,Uganda,Secondary,1,0.0,1.0,681.29
50,Female,Rwanda,Tertiary,no,0.0,1.0,235.3
49,Male,Kenya,Tertiary,no,1.0,0.0,1033.56
65,Other,Kenya,Primary,0,0.0,0.0,457.83
23,Female,Uganda,Secondary,0,1.0,0.0,768.68
58,Male,Tanzania,Secondary,no,0.0,0.0,827.35
53,Male,Kenya,Primary,0,0.0,1.0,481.39
19,Female,Kenya,None,nan,1.0,0.0,414.24
46,Female,Burundi,Primary,1,0.0,1.0,622.36
21,Other,Rwanda,,0,1.0,0.0,852.9
18,Male,Burundi,Tertiary,no,1.0,0.0,293.87
36,Male,Rwanda,Primary,0,0.0,1.0,442.44
43,Female,Kenya,Tertiary,0,1.0,1.0,672.02
42,Male,Tanzania,Secondary,1,0.0,0.0,575.96
27,Female,Tanzania,Secondary,1,1.0,1.0,559.83
32,Male,Kenya,Secondary,0,1.0,1.0,750.47
39,Female,Rwanda,Secondary,1,1.0,0.0,432.01
68,Male,Burundi,Secondary,yes,0.0,0.0,257.08
65,Female,Burundi,Secondary,0,1.0,0.0,577.63
38,Female,Burundi,Primary,1,1.0,0.0,528.8
39,Female,Rwanda,Secondary,0,1.0,0.0,230.02
53,Male,Kenya,Primary,1,0.0,0.0,337.34
51,Male,Tanzania,Tertiary,0,1.0,0.0,450.48
47,Male,Burundi,Secondary,1,1.0,1.0,199.32
42,Female,Rwanda,Secondary,no,1.0,1.0,580.43
62,Female,Rwanda,Secondary,0,1.0,1.0,607.08
45,Female,Burundi,Tertiary,0,1.0,0.0,631.67
18,Male,Kenya,Secondary,0,1.0,1.0,506.12
66,Female,Tanzania,Secondary,0,0.0,0.0,601.53
62,Male,Tanzania,Primary,1,0.0,0.0,467.89
21,Male,Rwanda,Primary,1,0.0,1.0,770.4
24,Female,Kenya,Primary,0,1.0,1.0,172.14
66,Male,Uganda,Primary,1,0.0,0.0,445.04
26,Female,Tanzania,Tertiary,0,0.0,0.0,799.51
53,Female,Uganda,None,yes,1.0,0.0,129.35
36,Female,Rwanda,Secondary,nan,0.0,0.0,657.71
18,Female,Tanzania,Tertiary,no,1.0,0.0,244.46
27,Male,Kenya,Secondary,1,0.0,1.0,703.05
53,Female,Uganda,Secondary,1,0.0,0.0,334.35
26,Male,Burundi,Tertiary,0,0.0,0.0,538.92
62,Male,Uganda,Secondary,0,1.0,0.0,495.02
63,Female,Rwanda,Tertiary,1,0.0,0.0,581.6
59,Female,Rwanda,Primary,0,0.0,1.0,668.06
49,Male,Rwanda,None,no,1.0,0.0,290.4
49,Male,Kenya,Primary,0,1.0,1.0,435.4
23,Female,Kenya,Tertiary,0,,0.0,682.19
65,Male,Rwanda,Secondary,1,0.0,0.0,758.56
55,Female,Tanzania,Secondary,1,0.0,0.0,292.63
34,Male,Burundi,Tertiary,0,0.0,1.0,364.84
27,Male,Kenya,Tertiary,0,1.0,0.0,708.57
67,Female,Tanzania,Secondary,1,1.0,0.0,523.92
44,Female,Uganda,Secondary,0,1.0,0.0,507.38
67,Female,Uganda,Secondary,0,0.0,1.0,532.67
52,Female,Tanzania,Primary,1,0.0,0.0,544.57
69,Male,Burundi,Secondary,1,1.0,0.0,573.45
38,Female,Uganda,Secondary,0,1.0,0.0,776.45
42,Male,Tanzania,Primary,0,0.0,0.0,655.16
45,Female,Tanzania,Primary,yes,1.0,1.0,966.55
64,Male,Rwanda,Primary,1,0.0,1.0,921.21
32,Male,Tanzania,Tertiary,1,1.0,0.0,725.49
21,Male,Burundi,Secondary,nan,1.0,0.0,543.5
46,Female,Rwanda,Primary,1,0.0,1.0,647.01
26,Male,Burundi,Secondary,1,0.0,0.0,693.65
44,Female,Burundi,Tertiary,1,0.0,0.0,600.98
43,Male,Rwanda,Secondary,no,1.0,0.0,525.54
36,Male,Rwanda,Primary,1,0.0,1.0,904.55
45,Male,Uganda,Primary,0,1.0,0.0,346.18
34,Male,Uganda,Secondary,0,1.0,0.0,489.93
150,Female,Rwanda,Primary,0,1.0,0.0,507.73
58,Female,Burundi,Primary,0,1.0,0.0,245.97
59,Female,Kenya,Tertiary,1,1.0,0.0,637.37
67,Male,Tanzania,Secondary,yes,1.0,1.0,797.24
37,Female,Rwanda,Primary,1,1.0,0.0,472.54
62,Male,Tanzania,Secondary,0,0.0,0.0,625.48
57,Female,Uganda,Primary,no,0.0,1.0,403.4
56,Male,Tanzania,Secondary,1,0.0,,450.14
66,Female,Uganda,None,nan,1.0,0.0,813.38
40,Female,Rwanda,,yes,0.0,0.0,545.76
64,Male,Uganda,Tertiary,1,1.0,0.0,179.49
49,Male,Burundi,,no,1.0,0.0,324.66
69,Female,Burundi,Secondary,1,0.0,0.0,512.99
64,Male,Burundi,Secondary,0,1.0,0.0,330.72
50,Female,Tanzania,Primary,nan,1.0,0.0,759.41
63,Female,Tanzania,Primary,1,0.0,0.0,701.18
22,Female,Kenya,Primary,0,1.0,0.0,326.54
60,,Tanzania,Primary,0,1.0,0.0,690.21
65,Male,Kenya,Primary,0,1.0,0.0,432.52
51,Male,Rwanda,Secondary,0,1.0,0.0,730.01
57,Male,Rwanda,Primary,1,0.0,,886.52
28,Female,Rwanda,Primary,no,0.0,0.0,700.6
67,Female,Rwanda,Primary,0,0.0,0.0,376.91
20,Other,Tanzania,Tertiary,0,1.0,0.0,303.96
50,Female,Burundi,Secondary,1,0.0,0.0,651.56
28,Female,Burundi,Primary,1,1.0,0.0,570.62
33,,Uganda,Tertiary,0,1.0,0.0,287.04
35,Male,Rwanda,Secondary,0,1.0,0.0,58.21
47,Female,Burundi,Secondary,1,0.0,0.0,470.67
65,Female,Kenya,Primary,no,1.0,0.0,571.29
27,Male,Rwanda,Primary,1,1.0,0.0,313.85
35,Male,Kenya,Secondary,0,1.0,1.0,387.99
55,Male,Tanzania,Secondary,0,0.0,0.0,0.0
36,Female,Rwanda,Tertiary,0,1.0,0.0,409.42
53,Female,Rwanda,None,0,1.0,,381.29
30,Male,Burundi,Primary,no,0.0,0.0,370.6
63,Female,Tanzania,Secondary,1,,0.0,475.35
20,Male,Uganda,Secondary,0,1.0,0.0,415.5
27,Female,Kenya,Primary,0,1.0,0.0,200.21
55,Female,Rwanda,Primary,0,1.0,0.0,348.68
18,Other,Kenya,Secondary,1,0.0,0.0,390.31
44,Male,Rwanda,Primary,0,0.0,1.0,541.13
63,Female,Rwanda,Secondary,1,0.0,0.0,282.81
25,Male,Uganda,Primary,1,1.0,0.0,519.17
68,Male,Burundi,Primary,0,1.0,1.0,64.41
63,Male,Kenya,None,0,0.0,0.0,472.33
59,Female,Kenya,Primary,0,0.0,1.0,707.66
34,,Tanzania,Secondary,1,,0.0,433.41
26,Female,Tanzania,None,1,0.0,1.0,480.89
23,Female,Burundi,Secondary,1,0.0,,914.64
60,Male,Burundi,Secondary,0,0.0,0.0,564.06
42,Male,Tanzania,Secondary,0,1.0,0.0,604.47
56,Female,Tanzania,Tertiary,0,1.0,0.0,455.34
66,Male,Tanzania,Tertiary,yes,0.0,0.0,183.96
45,Other,Burundi,Secondary,1,1.0,1.0,796.83
50,Female,Tanzania,Tertiary,0,1.0,0.0,57.99
54,Male,Uganda,Primary,0,0.0,0.0,382.86
26,Female,Burundi,None,0,0.0,0.0,443.79
35,Male,Tanzania,Primary,no,1.0,0.0,573.24
38,Male,Burundi,Tertiary,1,0.0,0.0,637.4
19,Female,Uganda,None,0,1.0,0.0,481.94
60,Female,Kenya,Primary,1,0.0,0.0,300.23
55,,Tanzania,Tertiary,1,1.0,0.0,607.13
57,Male,Uganda,Secondary,1,1.0,0.0,535.13
53,Female,Rwanda,None,1,1.0,1.0,514.34
67,Male,Burundi,Primary,nan,0.0,0.0,594.84
60,Male,Kenya,Secondary,no,1.0,0.0,257.69
54,Female,Rwanda,None,1,0.0,1.0,450.36
32,Male,Tanzania,Secondary,0,0.0,1.0,786.04
45,Female,Rwanda,,0,0.0,0.0,679.55
35,Female,Tanzania,Primary,0,0.0,1.0,943.84
51,Male,Uganda,Primary,1,1.0,0.0,381.13
39,Female,Uganda,None,0,1.0,0.0,774.18
28,Male,Kenya,None,no,0.0,0.0,586.89
30,Female,Rwanda,Tertiary,0,1.0,0.0,516.12
21,Male,Burundi,Primary,nan,0.0,,0.0
39,Male,Uganda,None,0,1.0,0.0,586.53
24,Female,Uganda,Secondary,0,1.0,0.0,313.49
60,Other,Tanzania,Primary,0,0.0,0.0,599.05
41,Female,Kenya,Primary,1,1.0,0.0,538.2
21,Male,Kenya,Secondary,1,0.0,0.0,269.44
45,Male,Tanzania,Primary,no,1.0,0.0,802.89
32,Female,Burundi,None,1,1.0,0.0,627.7
18,Female,Uganda,Secondary,1,,0.0,242.08
20,Male,Kenya,Primary,nan,0.0,0.0,428.76
31,Male,Tanzania,Secondary,0,0.0,0.0,664.33
55,Male,Rwanda,Secondary,1,0.0,0.0,603.24
67,Male,Kenya,Primary,0,1.0,0.0,619.42
18,Female,Uganda,Secondary,0,,0.0,387.5
150,Male,Uganda,Primary,1,1.0,1.0,665.33
55,Male,Uganda,Tertiary,1,,0.0,310.51
38,Male,Rwanda,None,1,1.0,0.0,414.04
65,Male,Rwanda,Tertiary,0,1.0,0.0,682.11
46,Male,Uganda,Primary,0,1.0,0.0,434.34
22,Female,Tanzania,Secondary,1,0.0,1.0,743.23
66,Female,Tanzania,Primary,1,1.0,,994.35
27,Male,Uganda,Primary,1,1.0,0.0,640.22
45,Female,Tanzania,Primary,0,1.0,1.0,613.94
38,Female,Burundi,Secondary,nan,0.0,0.0,480.09
67,Male,Uganda,None,1,0.0,1.0,614.96
24,Male,Kenya,None,0,0.0,0.0,572.92
20,Male,Burundi,Tertiary,0,1.0,1.0,620.11
62,Female,Burundi,Secondary,1,1.0,0.0,516.76
64,Female,Tanzania,Primary,nan,0.0,0.0,709.67
37,Male,Burundi,Primary,0,1.0,0.0,795.24
36,Female,Rwanda,None,0,1.0,0.0,411.24
52,Female,Tanzania,Primary,0,1.0,0.0,494.2
21,Male,Tanzania,Primary,1,0.0,0.0,954.42
22,Female,Rwanda,Secondary,0,1.0,0.0,525.76
18,Male,Burundi,Secondary,1,0.0,0.0,758.34
21,Female,Tanzania,Secondary,0,1.0,0.0,391.89
29,Male,Tanzania,Primary,1,1.0,0.0,410.52
44,Female,Kenya,Primary,1,0.0,0.0,523.46
59,Male,Tanzania,Secondary,1,0.0,0.0,637.69
40,Female,Tanzania,Secondary,1,0.0,0.0,356.21
42,Male,Rwanda,Secondary,0,1.0,0.0,58.27
38,Female,Tanzania,Secondary,0,1.0,0.0,396.6
69,Male,Tanzania,Primary,1,1.0,0.0,626.75
41,Male,Burundi,Primary,0,0.0,1.0,241.31
42,Male,Tanzania,Secondary,0,1.0,0.0,157.77
62,Male,Uganda,Secondary,0,0.0,0.0,471.98
63,Female,Uganda,Tertiary,no,1.0,0.0,394.15
49,,Kenya,Tertiary,1,0.0,1.0,182.71
49,Female,Uganda,Primary,1,0.0,1.0,513.01
22,Female,Uganda,None,0,0.0,0.0,732.5
53,Male,Rwanda,Secondary,0,0.0,0.0,154.62
63,Male,Rwanda,None,0,0.0,0.0,303.65
59,Female,Kenya,Secondary,1,0.0,1.0,166.99
66,Other,Rwanda,Secondary,0,1.0,0.0,535.26
59,Female,Tanzania,Primary,1,0.0,,419.38
56,Male,Kenya,Primary,no,0.0,0.0,655.31
33,Male,Tanzania,,0,0.0,0.0,349.72
50,Male,Burundi,Primary,1,0.0,0.0,460.18
66,Male,Rwanda,None,1,0.0,0.0,404.32
38,Female,Tanzania,Primary,0,1.0,0.0,380.95
26,Male,Burundi,Primary,0,1.0,0.0,408.01
23,Female,Rwanda,Primary,1,1.0,0.0,299.67
68,Female,Rwanda,Tertiary,0,,0.0,562.39
62,Female,Kenya,Secondary,0,0.0,0.0,407.24
52,Female,Uganda,Secondary,nan,0.0,0.0,424.6
56,Male,Uganda,Tertiary,1,1.0,0.0,480.22
39,Other,Tanzania,None,1,0.0,0.0,416.48
58,Male,Kenya,Primary,1,0.0,0.0,558.65
22,Female,Uganda,Secondary,no,1.0,1.0,569.54
59,Male,Tanzania,Secondary,0,0.0,0.0,474.28
40,Male,Tanzania,Tertiary,nan,1.0,0.0,316.18
34,Male,Uganda,Primary,yes,0.0,0.0,512.32
29,Male,Burundi,None,1,1.0,1.0,788.14
40,Female,Tanzania,Secondary,1,0.0,0.0,667.1
33,Female,Uganda,Secondary,0,0.0,0.0,327.62
20,Female,Burundi,Secondary,1,1.0,0.0,286.21
47,Female,Uganda,Secondary,1,0.0,0.0,617.87
39,Female,Tanzania,,0,0.0,1.0,414.39
26,Male,Burundi,Tertiary,0,1.0,1.0,544.76
46,Female,Tanzania,Secondary,no,1.0,1.0,470.7
64,Female,Uganda,Tertiary,1,1.0,0.0,0.0
54,Female,Kenya,None,no,0.0,0.0,822.01
40,Other,Kenya,Secondary,1,0.0,0.0,617.62
30,Male,Uganda,Primary,1,0.0,0.0,322.79
49,Male,Rwanda,,yes,1.0,0.0,549.2
63,Female,Burundi,Primary,1,1.0,0.0,601.02
69,Female,Kenya,Primary,0,0.0,0.0,1046.29
64,,Uganda,None,nan,1.0,0.0,597.78
65,Female,Rwanda,Primary,0,0.0,0.0,430.35
40,Male,Tanzania,Primary,0,1.0,0.0,715.79
62,Male,Tanzania,Primary,0,1.0,0.0,693.67
34,Male,Tanzania,None,nan,0.0,0.0,457.65
57,Female,Uganda,Tertiary,1,0.0,0.0,213.61
38,Male,Burundi,Primary,0,1.0,0.0,69.58
19,Female,Uganda,Secondary,0,0.0,0.0,346.62
54,Female,Rwanda,Tertiary,1,0.0,0.0,571.59
23,Female,Burundi,Tertiary,1,0.0,0.0,604.84
61,Male,Tanzania,Primary,nan,,0.0,579.14
35,Male,Kenya,Secondary,1,1.0,0.0,475.82
47,Female,Kenya,Secondary,0,1.0,0.0,728.69
39,Female,Kenya,Primary,1,0.0,1.0,446.03
50,Female,Rwanda,Secondary,0,0.0,0.0,455.17
47,Female,Tanzania,,no,0.0,0.0,682.98
34,Male,Kenya,Secondary,yes,0.0,0.0,480.0
60,Male,Burundi,Secondary,nan,1.0,0.0,479.67
49,Male,Kenya,None,1,0.0,1.0,624.25
59,Female,Rwanda,Primary,0,1.0,1.0,563.97
68,Male,Kenya,Primary,0,1.0,1.0,524.07
31,Female,Rwanda,Secondary,1,1.0,0.0,249.93
27,Female,Rwanda,Secondary,0,1.0,0.0,384.71
64,Male,Burundi,Primary,0,0.0,0.0,741.27
68,Other,Rwanda,Primary,1,1.0,1.0,642.77
53,Female,Uganda,Primary,1,1.0,0.0,691.94
51,Female,Tanzania,Tertiary,0,1.0,1.0,188.71
26,Male,Rwanda,None,1,1.0,1.0,740.94
59,Male,Uganda,Primary,0,0.0,0.0,675.38
45,Male,Uganda,Secondary,1,0.0,0.0,629.87
28,Male,Kenya,Primary,1,1.0,0.0,422.67
31,Male,Burundi,Primary,0,0.0,0.0,569.58
56,Female,Kenya,Secondary,1,1.0,0.0,425.62
64,Male,Burundi,Secondary,0,0.0,0.0,492.28
36,Other,Kenya,Secondary,0,0.0,0.0,356.11
32,Female,Kenya,Primary,yes,0.0,0.0,430.95
45,Male,Uganda,Secondary,0,1.0,0.0,405.11
41,Female,Tanzania,Tertiary,yes,0.0,1.0,30.75
25,,Uganda,Secondary,yes,1.0,0.0,255.13
60,Female,Kenya,Primary,0,0.0,0.0,750.11
26,Male,Tanzania,Tertiary,no,0.0,0.0,727.09
64,Female,Kenya,Secondary,0,1.0,0.0,673.8
50,Male,Kenya,Primary,1,0.0,1.0,372.36
50,Female,Tanzania,Primary,0,1.0,,36.86
36,Female,Uganda,Secondary,1,0.0,1.0,649.72
20,Male,Rwanda,Primary,0,1.0,1.0,729.46
27,Male,Kenya,Secondary,1,0.0,0.0,440.07
57,Female,Rwanda,Secondary,0,1.0,0.0,497.0
64,Female,Uganda,Tertiary,1,1.0,1.0,679.15
59,Female,Rwanda,Tertiary,0,0.0,0.0,762.85
18,Male,Uganda,Secondary,0,1.0,0.0,744.96
46,Male,Rwanda,Secondary,0,0.0,0.0,545.51
67,Male,Rwanda,Primary,1,1.0,1.0,456.94
51,Female,Kenya,Secondary,0,0.0,1.0,783.69
68,Male,Tanzania,Secondary,1,0.0,0.0,750.88
30,Male,Tanzania,,0,0.0,,512.6
18,Male,Uganda,None,0,1.0,0.0,422.82
51,Female,Kenya,Secondary,1,,0.0,772.86
46,Female,Rwanda,Primary,1,0.0,1.0,775.77
65,Female,Uganda,Secondary,yes,0.0,0.0,441.48
64,Female,Tanzania,Primary,0,0.0,0.0,650.04
30,Male,Rwanda,Secondary,yes,0.0,0.0,633.22
65,Female,Kenya,Secondary,1,0.0,0.0,319.34
66,Female,Uganda,Secondary,1,1.0,0.0,810.5
46,Female,Burundi,Secondary,nan,1.0,0.0,684.11
56,Male,Kenya,Secondary,1,1.0,0.0,628.28
41,Female,Uganda,Secondary,1,1.0,0.0,410.17
43,Female,Rwanda,,1,,0.0,167.1
34,Female,Uganda,Primary,yes,0.0,0.0,664.66
24,Female,Kenya,Secondary,1,1.0,0.0,615.23
30,Female,Tanzania,Primary,1,1.0,0.0,671.01
22,Male,Tanzania,Primary,0,0.0,0.0,373.59
43,Female,Kenya,Primary,no,0.0,0.0,604.34
66,Female,Rwanda,Secondary,1,1.0,0.0,466.15
20,Male,Tanzania,Tertiary,1,0.0,0.0,771.95
24,Male,Burundi,Secondary,0,0.0,0.0,80.25
66,Female,Burundi,,0,1.0,1.0,477.22
56,Male,Burundi,Tertiary,1,0.0,0.0,476.67
18,Female,Uganda,Tertiary,nan,0.0,0.0,75.47
66,Male,Rwanda,Secondary,1,0.0,0.0,94.07
34,Female,Rwanda,Primary,nan,1.0,0.0,862.25
60,Female,Tanzania,Secondary,1,0.0,0.0,526.19
42,Male,Kenya,Secondary,1,0.0,0.0,630.65
20,Male,Burundi,Secondary,1,1.0,0.0,870.9
32,Male,Burundi,Secondary,no,0.0,0.0,575.25
46,Male,Kenya,Primary,1,0.0,0.0,480.51
60,Female,Kenya,Tertiary,yes,0.0,0.0,206.55
49,Male,Burundi,None,1,1.0,0.0,259.85
43,Female,Kenya,,no,0.0,0.0,460.12
33,Female,Uganda,Primary,1,1.0,0.0,172.03
42,Male,Tanzania,Secondary,0,1.0,0.0,202.15
45,Male,Uganda,Secondary,1,0.0,0.0,631.52
26,Male,Burundi,None,0,0.0,1.0,646.72
18,Female,Tanzania,Tertiary,0,1.0,0.0,480.69
46,Male,Tanzania,None,no,1.0,0.0,205.01
39,Male,Tanzania,Primary,0,0.0,1.0,569.39
33,Male,Rwanda,Primary,0,1.0,0.0,487.96
58,Other,Rwanda,Secondary,0,1.0,1.0,624.91
68,Female,Tanzania,Secondary,1,1.0,0.0,535.79
61,Female,Rwanda,Tertiary,1,,0.0,760.66
68,Male,Uganda,Secondary,0,1.0,0.0,261.47
58,Male,Burundi,Secondary,0,0.0,0.0,290.74
24,Male,Burundi,Primary,1,1.0,0.0,875.58
31,Female,Burundi,Primary,1,1.0,0.0,504.92
46,Male,Kenya,Secondary,0,0.0,,365.69
36,Male,Uganda,Tertiary,1,1.0,1.0,236.64
36,Male,Burundi,Secondary,1,0.0,0.0,286.7
19,Female,Burundi,Primary,1,0.0,,479.83
58,Male,Burundi,Secondary,1,1.0,1.0,498.72
62,Female,Burundi,Secondary,no,0.0,1.0,820.64
32,,Rwanda,Tertiary,1,0.0,0.0,572.22
20,Male,Rwanda,Tertiary,0,0.0,0.0,564.15
28,Female,Uganda,Primary,0,0.0,1.0,161.36
63,Female,Uganda,Primary,0,0.0,0.0,637.99
47,Female,Burundi,Tertiary,1,1.0,0.0,844.08
57,Male,Burundi,Secondary,0,0.0,0.0,298.81
35,Male,Burundi,None,1,1.0,0.0,747.32
68,Female,Kenya,Primary,yes,1.0,1.0,299.3
65,Male,Tanzania,Secondary,1,1.0,0.0,404.29
19,Female,Rwanda,Tertiary,0,0.0,0.0,503.9
49,Female,Burundi,Primary,0,1.0,1.0,393.94
25,Female,Kenya,Primary,no,1.0,0.0,518.57
39,Male,Kenya,Secondary,1,0.0,0.0,373.4
23,Female,Kenya,Secondary,0,0.0,0.0,677.35
29,Female,Rwanda,Secondary,1,0.0,1.0,706.39
64,Female,Tanzania,Secondary,yes,0.0,0.0,709.42
57,Male,Burundi,Tertiary,1,1.0,0.0,517.76
53,Female,Burundi,Primary,1,1.0,,686.71
32,Male,Tanzania,Secondary,0,0.0,,385.01
45,Male,Rwanda,None,0,0.0,1.0,306.86
69,,Kenya,Primary,nan,1.0,1.0,590.81
66,Female,Burundi,,nan,0.0,1.0,496.02
62,Male,Kenya,None,1,1.0,1.0,545.58
35,Female,Tanzania,Secondary,0,1.0,1.0,434.25
19,Male,Burundi,None,0,0.0,0.0,871.91
30,Male,Burundi,,0,0.0,0.0,543.55
62,Female,Burundi,Secondary,0,0.0,0.0,507.53
32,Male,Uganda,Secondary,1,0.0,0.0,93.59
37,Female,Tanzania,Primary,0,0.0,1.0,364.23
46,Female,Tanzania,Tertiary,0,0.0,0.0,641.69
59,Male,Kenya,Secondary,0,1.0,0.0,264.6
46,Female,Rwanda,Tertiary,1,1.0,0.0,227.83
20,Male,Burundi,Primary,0,0.0,1.0,711.06
36,Female,Burundi,Secondary,no,0.0,,560.86
20,Female,Burundi,Primary,0,0.0,0.0,459.0
31,Female,Tanzania,Primary,no,1.0,1.0,603.44
57,Male,Burundi,Primary,yes,1.0,0.0,354.91
21,Male,Tanzania,Primary,1,1.0,0.0,463.97
69,Male,Rwanda,Primary,0,0.0,0.0,567.59
28,Female,Rwanda,Secondary,no,0.0,0.0,703.17
48,Female,Tanzania,None,1,1.0,1.0,366.23
60,Male,Burundi,,0,1.0,0.0,609.81
49,Male,Tanzania,Secondary,1,1.0,1.0,691.92
44,Female,Burundi,,0,0.0,0.0,310.41
47,Male,Burundi,,nan,0.0,,459.21
60,Male,Uganda,Secondary,nan,0.0,,718.35
19,Female,Tanzania,None,no,1.0,0.0,299.56
66,Male,Kenya,Secondary,no,0.0,0.0,556.7
26,Female,Kenya,Tertiary,0,1.0,0.0,413.26
45,Male,Rwanda,Tertiary,1,0.0,1.0,600.04
48,Male,Burundi,Secondary,nan,1.0,0.0,357.16
51,Female,Burundi,None,1,0.0,0.0,593.64
32,Female,Uganda,Primary,1,0.0,0.0,537.16
65,Female,Burundi,Secondary,1,,0.0,565.1
42,Male,Rwanda,,no,1.0,0.0,309.67
53,Female,Tanzania,Primary,1,0.0,0.0,496.46
25,Female,Tanzania,,1,1.0,0.0,670.81
26,Male,Rwanda,Secondary,0,0.0,1.0,776.29
54,,Uganda,None,1,1.0,0.0,368.47
65,Female,Tanzania,None,1,0.0,1.0,629.26
62,Female,Rwanda,Primary,1,,1.0,1079.89
